epoch,time,generator_loss,discriminator_loss
442,2022_08_26_16_07_18,26.5195,-29.0835
443,2022_08_26_16_07_19,-12.7887,-30.5769
444,2022_08_26_16_07_21,-5.4320,-30.9532
445,2022_08_26_16_07_23,-24.9249,-29.6506
446,2022_08_26_16_07_25,-31.5239,-28.3827
447,2022_08_26_16_07_26,122.2537,-28.3664
448,2022_08_26_16_07_28,-258.4032,-28.7642
449,2022_08_26_16_07_30,-4.7439,-29.1835
450,2022_08_26_16_07_32,6.1258,-30.4466
451,2022_08_26_16_07_33,-21.5438,-30.0797
452,2022_08_26_16_07_35,226.7827,-29.9314
453,2022_08_26_16_07_37,30.9265,-27.4710
454,2022_08_26_16_07_39,-61.5447,-27.5224
455,2022_08_26_16_07_40,10.4458,-29.1065
456,2022_08_26_16_07_42,-4.2503,-27.5235
457,2022_08_26_16_07_44,-45.1974,-30.8458
458,2022_08_26_16_07_46,28.3168,-31.9720
459,2022_08_26_16_07_48,-44.3796,-30.0654
460,2022_08_26_16_07_49,-279.5857,-29.7189
461,2022_08_26_16_07_51,-17.4581,-28.5173
462,2022_08_26_16_07_53,9.6436,-29.1507
463,2022_08_26_16_07_55,6.7844,-29.3882
464,2022_08_26_16_07_57,4942.1553,-28.0998
465,2022_08_26_16_07_59,-70.2736,-26.7673
466,2022_08_26_16_08_00,38.0648,-28.1021
467,2022_08_26_16_08_02,43.3253,-28.2747
468,2022_08_26_16_08_04,-503.4792,-30.6973
469,2022_08_26_16_08_05,2.1780,-28.7702
470,2022_08_26_16_08_07,42.5454,-30.0897
471,2022_08_26_16_08_09,69.7899,-27.4142
472,2022_08_26_16_08_11,193.7707,-30.1457
473,2022_08_26_16_08_12,-11.3841,-28.5293
474,2022_08_26_16_08_14,7.7205,-29.8117
475,2022_08_26_16_08_16,33.4267,-28.3721
476,2022_08_26_16_08_18,15.1883,-28.4254
477,2022_08_26_16_08_19,-5.7594,-28.7247
478,2022_08_26_16_08_21,-12.8892,-29.9444
479,2022_08_26_16_08_23,18.8022,-31.1923
480,2022_08_26_16_08_25,50.8105,-30.8552
481,2022_08_26_16_08_26,-72.1035,-28.2513
482,2022_08_26_16_08_28,-13.1182,-29.3235
483,2022_08_26_16_08_30,9.0303,-28.7890
484,2022_08_26_16_08_32,22.5852,-27.2331
485,2022_08_26_16_08_33,427.7058,-28.5020
486,2022_08_26_16_08_35,8.8548,-26.9441
487,2022_08_26_16_08_37,23.9715,-29.1663
488,2022_08_26_16_08_39,69.0294,-30.3101
489,2022_08_26_16_08_40,-5.3049,-29.5865
490,2022_08_26_16_08_43,8.8634,-32.0068
